id,acc_rh_x,acc_rh_y,acc_rh_z,gyro_rh_x,gyro_rh_y,gyro_rh_z,acc_lh_x,acc_lh_y,acc_lh_z,gyro_lh_x,gyro_lh_y,gyro_lh_z,acc_leg_x,acc_leg_y,acc_leg_z,gyro_leg_x,gryo_leg_y,gryo_leg_z
170,275,-511,-814,-2479,-962,-1079,239,-183,-640,-1213,2208,2140,-925,-56,-97,1667,-360,701
171,250,-505,-722,-2315,-1037,-1254,342,-315,-516,-1438,2171,1919,-872,-174,-147,1442,-397,480
172,295,-520,-601,-2300,-1104,-1431,350,-160,-363,-1838,2104,1727,-875,-196,-115,1042,-464,288
173,331,-470,-571,-2386,-1170,-1543,387,-126,-322,-1776,2057,1581,-942,26,-51,1104,-511,143
174,392,-416,-451,-2325,-1246,-1669,354,-134,-169,-1783,2069,1413,-987,-66,-93,1097,-500,-25
175,561,-374,-480,-2319,-1381,-1813,390,-195,-75,-1939,1958,1365,-935,-25,52,941,-610,-72
176,507,-229,-433,-2336,-1455,-1867,423,-149,-9,-2261,1874,1365,-984,-76,31,620,-694,-73
177,729,-183,-338,-2336,-1483,-1961,609,-88,-108,-2159,1788,1324,-1057,41,-51,722,-780,-113
178,673,-62,-367,-2223,-1575,-2048,785,-41,-8,-1757,1775,1150,-1328,-148,-166,1123,-793,-288
179,688,36,-332,-1962,-1681,-2082,845,161,44,-1852,1573,930,-916,-156,-49,1029,-995,-508
180,718,171,-272,-1627,-1850,-2201,886,418,71,-1935,1359,798,-852,131,78,945,-1209,-640
181,602,123,-360,-1361,-2085,-2257,921,653,130,-2169,1225,814,-958,60,781,711,-1343,-623
182,608,334,-428,-1344,-2324,-2238,927,796,157,-2400,1071,971,-881,-207,445,480,-1497,-467
183,502,296,-454,-1313,2464,-2186,832,767,104,-2433,937,1178,-678,-369,158,447,-1631,-260
184,471,507,-601,-1283,2197,-2291,894,685,78,2474,783,1380,-610,-166,73,356,-1785,-57
185,385,425,-562,-1141,1913,-2440,796,603,-63,2479,652,1476,-733,-94,-55,360,-1916,37
186,215,621,-598,-1406,1655,-2499,702,446,-218,2483,625,1469,-768,-54,-131,364,-1943,30
