id,acc_rh_x,acc_rh_y,acc_rh_z,gyro_rh_x,gyro_rh_y,gyro_rh_z,acc_lh_x,acc_lh_y,acc_lh_z,gyro_lh_x,gyro_lh_y,gyro_lh_z,acc_leg_x,acc_leg_y,acc_leg_z,gyro_leg_x,gryo_leg_y,gryo_leg_z
182,-0.4636,0.0100,-0.6189,-20.50,-35.82,-45.97,-0.6975,0.5928,0.0574,-63.09,2.26,-33.26,-0.5147,0.0317,0.3115,-82.71,4.41,-36.31
183,-0.4636,0.0100,-0.6189,-20.50,-35.82,-45.97,-0.5982,0.4932,0.1062,-49.87,-2.62,-28.17,-0.5122,-0.3723,0.4756,-49.87,-2.62,-28.17
184,-0.4636,0.0100,-0.6189,-20.50,-35.82,-45.97,-0.5623,0.4072,0.1340,-36.36,-13.06,-22.87,-0.5122,-0.3723,0.4756,-49.87,-2.62,-28.17
185,-0.4636,0.0100,-0.6189,-20.50,-35.82,-45.97,-0.5811,0.3909,0.0916,-23.66,-21.52,-16.82,-0.5122,-0.3723,0.4756,-49.87,-2.62,-28.17
186,-0.4636,0.0100,-0.6189,-20.50,-35.82,-45.97,-0.5811,0.3909,0.0916,-23.66,-21.52,-16.82,-0.5445,-0.2139,0.0659,-23.66,-21.52,-16.82
187,-0.7454,0.3213,-0.3445,-12.18,3.54,-21.58,-0.5811,0.3909,0.0916,-23.66,-21.52,-16.82,-0.5445,-0.2139,0.0659,-23.66,-21.52,-16.82
188,-0.8626,0.2022,-0.3660,26.74,6.45,-16.98,-0.8672,0.5584,-0.0452,14.59,-25.43,-4.98,-0.9876,0.2964,0.0417,14.59,-25.43,-4.98
189,-0.9197,0.1558,-0.3945,48.22,4.95,-16.09,-0.9439,0.5618,-0.0496,30.59,-23.45,-3.91,-0.9876,0.2964,0.0417,14.59,-25.43,-4.98
190,-0.9605,0.1011,-0.3831,58.70,2.43,-12.63,-0.9822,0.5337,-0.0554,40.91,-20.88,-2.73,-0.8811,0.1917,0.0901,30.59,-23.45,-3.91
191,-1.0044,-0.0256,-0.3916,54.62,-1.60,-9.60,-0.9822,0.5337,-0.0554,40.91,-20.88,-2.73,-0.9407,0.0930,0.0176,40.91,-20.88,-2.73
192,-1.0078,-0.0813,-0.3894,38.89,-4.28,-7.52,-0.9678,0.4624,-0.0464,39.87,-16.59,1.89,-0.9214,0.0618,0.0234,39.87,-16.59,1.89
193,-0.9629,-0.0891,-0.4046,15.36,-8.06,-3.47,-0.9568,0.4258,-0.0554,30.16,-11.31,4.65,-0.9214,0.0618,0.0234,39.87,-16.59,1.89
194,-0.8999,-0.0859,-0.4126,-10.05,-10.55,1.26,-0.9368,0.4038,-0.0515,16.89,-5.10,7.29,-0.9644,0.2168,-0.0403,30.16,-11.31,4.65
195,-0.8604,-0.0435,-0.4334,-31.58,-10.93,3.92,-0.9368,0.4038,-0.0515,16.89,-5.10,7.29,-0.9112,0.2676,-0.1096,16.89,-5.10,7.29
196,-0.8306,-0.0142,-0.4190,-40.19,-10.18,6.24,-0.8933,0.3818,-0.0437,-6.74,2.24,8.57,-0.9112,0.2676,-0.1096,16.89,-5.10,7.29
197,-0.8267,-0.0073,-0.4138,-39.04,-9.22,7.58,-0.8933,0.3818,-0.0437,-6.74,2.24,8.57,-0.8745,0.2944,-0.0750,-6.74,2.24,8.57
198,-0.8416,0.0037,-0.3826,-32.14,-6.97,8.45,-0.8711,0.3677,0.0002,-24.35,3.97,8.55,-0.8745,0.2944,-0.0750,-6.74,2.24,8.57
199,-0.8338,0.0376,-0.3604,-19.93,-4.07,9.46,-0.8711,0.3677,0.0002,-24.35,3.97,8.55,-0.8745,0.2944,-0.0750,-6.74,2.24,8.57
200,-0.8338,0.0376,-0.3604,-19.93,-4.07,9.46,-0.8711,0.3677,0.0002,-24.35,3.97,8.55,-0.8413,0.6030,-0.2119,-24.35,3.97,8.55
201,-0.8338,0.0376,-0.3604,-19.93,-4.07,9.46,-0.8638,0.3626,-0.0188,-21.41,4.07,7.42,-0.8626,0.5730,-0.2915,-21.41,4.07,7.42
202,-0.8567,-0.0442,-0.3357,9.29,-1.98,12.05,-0.8638,0.3626,-0.0188,-21.41,4.07,7.42,-0.8626,0.5730,-0.2915,-21.41,4.07,7.42
203,-0.8567,-0.0442,-0.3357,9.29,-1.98,12.05,-0.8694,0.3609,-0.0491,-2.40,1.75,4.98,-0.8626,0.5730,-0.2915,-21.41,4.07,7.42
204,-0.8567,-0.0442,-0.3357,9.29,-1.98,12.05,-0.8694,0.3609,-0.0491,-2.40,1.75,4.98,-0.7967,0.3706,0.5774,-2.40,1.75,4.98
