id,acc_rh_x,acc_rh_y,acc_rh_z,gyro_rh_x,gyro_rh_y,gyro_rh_z,acc_lh_x,acc_lh_y,acc_lh_z,gyro_lh_x,gyro_lh_y,gyro_lh_z,acc_leg_x,acc_leg_y,acc_leg_z,gyro_leg_x,gryo_leg_y,gryo_leg_z
188,-666,168,-595,403,-2269,-619,-901,307,85,186,-72,-16,-1432,363,-331,-221,-95,-19
189,-538,-4,-553,476,-2452,-359,-935,248,28,209,3,23,-1369,633,-544,-198,-19,19
190,-901,-162,-416,531,-2481,-139,-1000,231,-10,211,66,35,-1312,564,-688,-195,43,31
191,-1282,-232,-843,439,-2481,-128,-1128,269,-105,323,109,8,-1294,621,-829,-84,86,4
192,-1293,-446,-1276,-489,-2481,-259,-1250,259,-254,554,197,-42,-1173,709,-986,147,174,-46
193,-1832,-135,-1336,-1292,-2481,-586,-1245,197,-542,886,338,-82,-1044,745,-1136,479,315,-86
194,-2000,179,-1526,-927,-2481,-768,-1341,152,-820,1346,601,-195,-1394,2000,-2000,939,577,-198
195,-1619,41,-1459,-479,-2481,-978,-1487,-114,-648,1080,838,-298,-1488,1527,-1122,672,814,-301
196,-2000,51,-1655,-661,-2356,-1114,-1876,-291,-730,232,1192,-396,-645,229,-95,-175,1168,-400
197,-1797,-131,-1628,-1266,-1638,-1147,-1392,-411,-981,-408,1789,-364,-850,-184,-69,-815,1766,-368
198,-2000,2000,-2000,-1167,-2481,-311,-1002,-341,-1069,-806,2156,-341,-873,-426,-109,-1214,2133,-345
199,-60,-926,60,-435,-318,-279,-1044,10,-865,-604,2367,-430,-936,729,-486,-1011,2344,-433
200,-1096,732,-1682,-668,-446,-425,-1449,155,-874,-219,2322,-533,-1017,-329,-86,-627,2299,-537
201,-1819,-675,-1105,-2108,862,-718,-1817,55,-888,-628,-2476,-589,-958,-22,-214,-1035,-2499,-593
202,-1041,555,139,-1705,914,-194,-1470,367,-720,-1153,-2476,-505,-894,100,-111,-1561,-2499,-508
203,-907,51,-38,1052,341,431,-1067,604,-698,-689,-2481,-379,-927,-95,-278,-1097,2495,-382
204,-930,-316,-430,1317,155,234,-1012,521,-610,-65,2401,-344,-916,-125,-226,-472,2377,-348
205,-829,-258,-485,639,319,129,-931,398,-412,43,2285,-292,-872,-13,-230,-363,2262,-296
206,-760,-266,-236,39,305,90,-852,462,-270,-2,2239,-112,-889,-57,-239,-409,2215,-116
207,-720,-306,-127,15,146,113,-701,345,-111,-76,2126,155,-915,-137,-227,-484,2103,152
208,-771,-358,-212,-21,26,57,-487,282,-43,-142,1939,340,-897,23,-243,-550,1916,337
209,-862,-314,-287,-216,-36,6,-322,285,5,25,1693,421,-891,27,-289,-381,1670,418
210,-925,-235,-314,-352,-74,20,-195,156,131,14,1420,437,-898,-89,-271,-393,1397,433
211,-844,-240,-279,-382,-126,60,-53,164,161,-163,1055,403,-902,-115,-241,-571,1032,400
212,-790,-242,-279,-318,-233,43,23,166,133,-219,687,345,-912,-32,-238,-627,664,342
213,-793,-243,-322,-267,-323,-22,78,169,132,-149,373,298,-928,-15,-224,-557,350,295
214,-813,-193,-372,-229,-389,-84,49,123,217,6,61,278,-898,-26,-255,-401,38,274
215,-847,-171,-440,-171,-382,-104,111,40,305,23,-281,272,-884,70,-280,-384,-305,269
216,-842,-183,-412,-48,-335,-131,178,5,302,38,-664,254,-876,-4,-299,-369,-687,250
217,-836,-146,-365,86,-353,-149,83,81,252,192,-1067,164,-907,-82,-253,-215,-1090,161
218,-875,-147,-447,46,-388,-142,-169,122,241,364,-1432,115,-916,-66,-225,-43,-1456,111
219,-960,-131,-561,-141,-380,-139,-223,55,48,272,-1751,184,-909,-35,-246,-134,-1774,181
220,-945,10,-615,-271,-268,-117,-407,73,6,154,-1971,105,-926,-41,-276,-253,-1994,101
221,-952,208,-697,-409,-176,-142,-661,18,77,-205,-2177,10,-893,108,-260,-613,-2200,7
222,-864,611,-887,-199,19,176,-541,57,-149,-873,-2476,23,-929,131,-266,-1280,-2499,20
223,-795,756,-1019,674,370,565,-746,680,-230,-296,-2476,-159,-941,256,-308,-704,-2499,-162
224,-921,604,-1081,931,703,836,-1323,657,-20,1185,-2476,-110,-1033,-6,-418,777,-2499,-114
225,-1355,716,-1374,826,970,1066,-1739,-238,-710,1076,-2476,66,-997,517,-667,669,-2499,62
226,-1698,860,-1440,443,1378,1257,-1963,83,-866,381,-2476,-223,-1427,1195,-482,-26,-2499,-226
227,-1586,930,-1801,238,1717,1341,-2000,493,-677,874,-2476,-419,-1136,672,-533,467,-2499,-422
228,-1120,1020,-1773,318,2003,1432,-2000,259,-788,310,-2269,-94,-1164,820,-663,-97,-2292,-98
229,-1586,976,-1532,714,2240,1802,-1895,24,-977,-221,-1811,835,-1146,1430,-772,-629,-1835,832
230,-1577,585,-1341,925,2497,2088,-1591,-386,-627,-930,-1423,1359,-1056,706,-747,-1337,-1447,1355
231,-1500,340,-1371,976,-2481,2121,-1414,-229,-371,-1722,-1324,1219,-1249,235,-794,-2129,-1348,1215
232,-1500,173,-1248,992,-2481,2009,-963,488,-717,-776,-1298,534,-1351,397,-621,-1183,-1321,530
233,-1373,28,-1034,864,-2481,1869,-1151,593,-752,1368,-1326,152,-1315,419,-417,960,-1349,149
234,-1281,-155,-778,852,-2481,1604,-1223,91,-501,2201,-1069,102,-1307,242,-284,1794,-1092,98
235,-988,-233,-367,994,-2481,1155,-1109,-178,-308,2097,-832,157,-1205,-2,-143,1689,-855,153
236,-785,-274,-150,1121,2463,735,-1187,-1140,-783,501,-225,188,-1001,-122,-32,93,-248,185
237,-517,-395,-26,1094,2236,314,-1018,143,-307,-1020,279,10,-865,-192,31,-1427,256,7
238,-226,-485,179,492,1974,-157,-1016,501,-116,-242,162,-119,-771,-189,91,-649,139,-123
239,41,-174,404,-144,1593,-401,-932,539,-210,1094,304,-194,-673,-219,199,687,281,-197
240,182,-37,500,-132,1113,-324,-979,82,38,1247,377,-286,-650,-448,346,839,354,-290
241,168,-53,485,106,710,-254,-979,-22,168,430,422,-281,-615,-456,417,23,398,-285
242,82,29,578,632,319,-191,-1003,131,201,-269,418,-226,-557,-424,461,-676,395,-229
243,98,76,641,1070,-187,-52,-995,206,127,-609,405,-158,-561,-347,434,-1016,382,-161
244,134,-119,456,960,-690,29,-940,223,117,-868,440,-125,-656,-272,389,-1276,417,-129
245,20,-219,333,537,-1144,-48,-852,286,177,-990,441,-103,-746,-192,356,-1397,418,-107
246,-175,-205,221,231,-1572,-204,-847,330,254,-888,381,-81,-902,-161,272,-1296,357,-84
247,-315,-266,156,-19,-2076,-387,-899,382,199,-621,296,-96,-1073,-106,176,-1029,272,-99
248,-532,-221,-183,-480,-2481,-564,-927,397,161,-267,274,-129,-1329,-180,88,-675,251,-132
249,-843,101,-467,-148,-2481,-420,-918,378,171,-64,264,-112,-1487,-109,-62,-471,241,-115
250,-977,-276,-241,713,-2481,-197,-929,332,118,74,222,-66,-1366,217,-255,-332,199,-69
251,-1161,-404,-877,477,-2481,-240,-980,327,-49,286,232,-57,-1348,723,-616,-121,209,-60
252,-1047,115,-1342,-95,-2481,2,-986,276,-199,523,334,-59,-1378,389,-962,115,311,-63
253,-1394,-102,-876,450,-2481,454,-1176,221,-268,605,377,-81,-1020,769,-1243,198,354,-84
