id,acc_rh_x,acc_rh_y,acc_rh_z,gyro_rh_x,gyro_rh_y,gyro_rh_z,acc_lh_x,acc_lh_y,acc_lh_z,gyro_lh_x,gyro_lh_y,gyro_lh_z,acc_leg_x,acc_leg_y,acc_leg_z,gyro_leg_x,gryo_leg_y,gryo_leg_z
83,-0.1135,-0.5811,-0.0498,-62.25,-115.79,-37.62,-0.7239,0.3201,0.0635,-108.91,114.51,-46.75,-1.0550,-0.5913,0.4417,-152.73,115.09,-45.29
84,-0.3071,-0.7024,-0.1765,-112.95,-136.10,-11.69,-0.8013,0.3074,0.1965,-140.65,133.75,-45.26,-1.3904,-0.9981,-1.1216,-184.47,134.33,-43.79
85,-0.4675,-0.7725,-0.1436,-150.14,-141.71,0.41,-0.8806,0.3462,0.2993,-164.95,147.31,-42.50,-1.3904,-0.9981,-1.1216,-184.47,134.33,-43.79
86,-0.4675,-0.7725,-0.1436,-150.14,-141.71,0.41,-1.1509,0.3023,0.3850,-192.65,162.24,-48.35,-1.3904,-0.9981,-1.1216,-184.47,134.33,-43.79
87,-0.4675,-0.7725,-0.1436,-150.14,-141.71,0.41,-1.1509,0.3023,0.3850,-192.65,162.24,-48.35,-1.5503,0.2371,0.4607,-236.47,162.82,-46.88
88,-1.3641,-1.2683,0.3584,-244.77,-149.48,27.02,-1.1509,0.3023,0.3850,-192.65,162.24,-48.35,-1.5503,0.2371,0.4607,-236.47,162.82,-46.88
89,-2.0001,-1.1551,0.2207,-244.77,-124.56,6.70,-2.0001,0.9859,0.2410,-245.55,185.25,-105.79,-1.1048,0.5327,-0.3106,210.65,185.83,-104.33
90,-2.0001,-1.1551,0.2207,-244.77,-124.56,6.70,-1.8399,1.2354,0.0034,-245.55,189.57,-103.95,-1.0642,0.1704,-0.1951,210.65,190.15,-102.49
91,-1.8604,-1.0308,-0.0046,-244.77,-68.90,-79.99,-1.6392,1.0703,-0.1145,-245.55,203.53,-85.76,-1.0642,0.1704,-0.1951,210.65,190.15,-102.49
92,-1.6729,-1.1045,0.0452,-244.77,-40.18,-143.99,-1.3702,0.7725,-0.1570,-245.55,211.00,-56.23,-0.8936,-0.2698,-0.3921,210.65,211.58,-54.77
93,-1.6729,-1.1045,0.0452,-244.77,-40.18,-143.99,-1.2327,0.4815,-0.4172,-245.55,215.70,-14.35,-0.8338,-0.2024,-0.4631,210.65,216.28,-12.89
94,-1.7874,-1.3626,-0.0603,-244.77,13.20,-209.93,-1.2469,0.7312,-0.4773,-245.55,231.69,27.72,-0.8338,-0.2024,-0.4631,210.65,216.28,-12.89
95,-1.7874,-1.3626,-0.0603,-244.77,13.20,-209.93,-1.0752,1.2813,-0.3157,-245.55,249.89,85.99,-0.7564,-0.2539,-0.5120,210.65,-249.54,87.45
96,-1.7874,-1.3626,-0.0603,-244.77,13.20,-209.93,-0.8653,1.5247,-0.0940,-245.55,249.89,149.49,-0.7564,-0.2539,-0.5120,210.65,-249.54,87.45
97,-1.7112,-1.1219,-0.3196,-71.67,118.11,-247.01,-0.8653,1.5247,-0.0940,-245.55,249.89,149.49,-0.7564,-0.2539,-0.5120,210.65,-249.54,87.45
98,-1.5472,-1.1827,-0.3030,-28.55,146.58,-247.01,-0.5716,1.6387,0.1394,-164.27,242.84,235.96,-0.9038,-0.0286,-0.4348,210.65,-249.54,150.95
99,-1.4007,-1.0454,-0.2012,-26.49,160.53,-247.01,-0.5716,1.6387,0.1394,-164.27,242.84,235.96,-0.8699,-0.0732,-0.4490,-208.09,243.42,237.43
100,-1.3418,-0.9602,-0.2332,-18.89,172.71,-247.01,-0.7478,1.4727,0.4312,-99.81,226.62,249.24,-0.8880,0.0510,-0.4575,-208.09,243.42,237.43
101,-1.3418,-0.9602,-0.2332,-18.89,172.71,-247.01,-0.8992,1.3477,0.4631,-68.93,207.29,249.24,-0.8745,-0.0654,-0.4563,-143.63,227.20,-249.31
102,-1.0130,-0.9221,-0.1848,-23.55,185.22,-247.01,-0.8992,1.3477,0.4631,-68.93,207.29,249.24,-0.8892,-0.1729,-0.3955,-112.75,207.87,-249.31
103,-1.0130,-0.9221,-0.1848,-23.55,185.22,-247.01,-0.8291,1.1814,0.6587,-45.06,159.72,249.24,-0.8411,-0.2554,-0.4644,-112.75,207.87,-249.31
104,-0.6963,-0.8343,-0.0872,-38.13,184.97,-247.01,-0.8291,1.1814,0.6587,-45.06,159.72,249.24,-0.8411,-0.2554,-0.4644,-112.75,207.87,-249.31
105,-0.6963,-0.8343,-0.0872,-38.13,184.97,-247.01,-0.8291,1.1814,0.6587,-45.06,159.72,249.24,-0.8838,0.0447,-0.4631,-88.88,160.30,-249.31
106,-0.6963,-0.8343,-0.0872,-38.13,184.97,-247.01,-0.4551,0.7825,0.8255,7.71,57.24,249.24,-0.8838,0.0447,-0.4631,-88.88,160.30,-249.31
