id,acc_rh_x,acc_rh_y,acc_rh_z,gyro_rh_x,gyro_rh_y,gyro_rh_z,acc_lh_x,acc_lh_y,acc_lh_z,gyro_lh_x,gyro_lh_y,gyro_lh_z,acc_leg_x,acc_leg_y,acc_leg_z,gyro_leg_x,gryo_leg_y,gryo_leg_z
4668,792,778,800,864,1762,1494,-967,564,-103,-1151,703,-340,-200,163,482,-1151,703,-340
4669,724,539,877,1343,1294,1562,-1147,529,-87,-864,790,-447,-114,138,45,-864,790,-447
4670,735,328,940,1327,689,1667,-1322,438,-10,-954,979,-639,-112,-430,-220,-954,979,-639
4671,825,49,950,899,-15,1691,-1283,442,92,-1325,1171,-822,-386,35,-162,-1325,1171,-822
4672,913,-169,823,494,-620,1566,-1072,478,115,-1581,1213,-879,-492,228,29,-1581,1213,-879
4673,951,-350,584,274,-1134,1366,-912,488,34,-1693,1234,-829,-484,132,79,-1693,1234,-829
4674,855,-584,369,92,-1526,1101,-753,468,75,-1714,1264,-724,-513,-245,208,-1714,1264,-724
4675,811,-809,129,334,-1694,635,-682,449,147,-1653,1269,-598,-605,-506,554,-1653,1269,-598
4676,684,-1001,-177,640,-1642,104,-717,451,179,-1531,1256,-483,-715,-454,844,-1531,1256,-483
4677,706,-1060,32,896,-1574,-511,-776,419,156,-1437,1263,-396,-624,-276,1077,-1437,1263,-396
4678,679,-1281,39,953,-1619,-1212,-830,410,145,-1478,1269,-354,-630,908,2000,-1478,1269,-354
4679,624,-1208,-482,733,-1432,-1939,-879,436,130,-1527,1241,-331,-999,1700,1812,-1527,1241,-331
4680,776,-407,-793,1492,-1166,-2295,-1010,486,122,-1447,1142,-341,-677,-544,-368,-1447,1142,-341
4681,1018,-329,-711,2500,-1027,-2368,-1184,501,86,-1331,1016,-394,-1580,-115,216,-1331,1016,-394
4682,907,-716,-1090,2500,-991,-2490,-1261,495,103,-1344,872,-469,-955,503,138,-1344,872,-469
4683,804,-504,-1490,2431,-722,-2500,-1116,485,99,-1357,713,-504,-1038,166,-4,-1357,713,-504
4684,702,-178,-1610,2293,-330,-2500,-893,471,59,-1261,515,-513,-990,42,103,-1261,515,-513
4685,632,42,-1823,1896,290,-2500,-702,474,50,-986,321,-506,-771,-85,199,-986,321,-506
4686,676,67,-1606,1277,758,-2418,-628,448,-27,-648,193,-524,-721,-65,287,-648,193,-524
4687,413,196,-1461,893,1138,-2348,-641,401,-47,-425,136,-583,-644,74,159,-425,136,-583
4688,354,553,-1344,522,1649,-2097,-645,365,-64,-391,134,-641,-764,128,-6,-391,134,-641
4689,362,689,-1123,378,2109,-1715,-684,325,-70,-518,144,-716,-824,12,-69,-518,144,-716
4690,217,778,-883,119,2500,-1227,-786,301,-93,-789,189,-796,-885,-102,-51,-789,189,-796
4691,192,834,-542,-407,2500,-567,-897,348,-100,-1132,239,-888,-1062,-177,35,-1132,239,-888
4692,324,921,2,-857,2500,129,-1054,463,-146,-1321,251,-966,-1116,-277,-41,-1321,251,-966
4693,448,1197,328,-403,2500,711,-1092,531,-143,-1357,222,-1005,-1408,-319,-87,-1357,222,-1005
4694,579,1023,525,495,2181,1146,-1074,595,-38,-1327,97,-1038,-1726,-274,-179,-1327,97,-1038
4695,716,699,537,313,1689,1522,-1241,634,-251,-1226,80,-1018,-1754,-490,-160,-1226,80,-1018
4696,883,516,602,-328,1108,1865,-959,645,-245,-1054,47,-873,-1435,-683,112,-1054,47,-873
4697,968,394,665,-229,362,1951,-667,547,-211,-883,24,-630,-771,-268,629,-883,24,-630
4698,911,179,647,358,-259,1869,-598,463,-175,-816,19,-445,-581,66,545,-816,19,-445
4699,805,-114,617,745,-706,1712,-657,487,-211,-708,52,-327,-659,-502,-143,-708,52,-327
4700,813,-501,593,734,-1126,1372,-831,476,-225,-687,183,-259,-360,-641,-165,-687,183,-259
4701,892,-644,448,101,-1565,1086,-941,456,-171,-831,348,-196,-267,-106,-60,-831,348,-196
4702,811,-737,156,-19,-1839,631,-932,416,-103,-1096,462,-131,-318,68,-41,-1096,462,-131
4703,686,-867,45,676,-2031,16,-860,430,-58,-1313,486,-68,-369,7,44,-1313,486,-68
4704,719,-837,39,899,-2042,-466,-759,471,-91,-1326,466,0,-379,-216,124,-1326,466,0
4705,795,-899,-41,951,-2110,-960,-720,496,-91,-1187,447,83,-433,-225,647,-1187,447,83
4706,561,-1068,-416,974,-2077,-1386,-662,434,-10,-1053,423,177,-511,-229,1126,-1053,423,177
4707,541,-731,-877,1495,-1804,-1975,-638,401,16,-908,379,261,-153,174,2000,-908,379,261
4708,715,-361,-998,2469,-1487,-2160,-835,426,-85,-769,345,313,-1414,1191,2000,-769,345,313
4709,848,-672,-1139,2500,-1256,-2298,-1131,452,-151,-692,370,352,-819,-749,407,-692,370,352
4710,801,-728,-1663,2500,-982,-2438,-1382,392,-155,-852,417,374,55,-437,939,-852,417,374
4711,851,-376,-1716,2280,-620,-2500,-1401,312,-134,-1311,494,375,-1651,885,372,-1311,494,375
4712,758,-405,-1655,2138,-289,-2500,-1241,310,-101,-1825,492,343,-1173,302,-138,-1825,492,343
4713,689,-771,-1541,1442,-5,-2500,-1040,371,-72,-1991,388,274,-1074,-319,59,-1991,388,274
4714,524,-117,-1450,871,246,-2392,-825,452,-111,-1694,235,206,-917,-219,195,-1694,235,206
4715,396,96,-1442,1216,571,-2288,-704,430,-157,-1149,107,134,-829,-84,167,-1149,107,134
4716,264,-95,-1311,1068,897,-2128,-634,337,-162,-790,61,32,-797,-205,19,-790,61,32
4717,226,-137,-1097,134,1244,-1896,-565,281,-136,-636,70,-91,-913,-273,-81,-636,70,-91
4718,189,418,-1027,-314,1573,-1551,-595,260,-154,-646,110,-250,-1043,-219,-95,-646,110,-250
4719,219,661,-959,80,1866,-1202,-704,285,-189,-742,176,-410,-1279,-230,-108,-742,176,-410
4720,324,462,-794,-279,2091,-797,-799,327,-217,-878,265,-542,-1786,-427,-57,-878,265,-542
4721,505,494,-513,-1219,2172,-291,-798,362,-185,-1019,361,-612,-1654,-614,-55,-1019,361,-612
4722,603,752,-380,-1908,2139,272,-763,396,-152,-1122,408,-618,-1147,-631,172,-1122,408,-618
4723,760,1094,34,-2355,2003,955,-841,493,-191,-965,387,-615,-441,-102,774,-965,387,-615
4724,952,1220,410,-1685,1487,1274,-1022,559,-240,-664,425,-620,-191,452,907,-664,425,-620
4725,929,1191,481,196,859,1500,-1201,481,-213,-524,609,-693,-317,-485,-253,-524,609,-693
4726,696,758,423,1308,348,1697,-1287,361,-70,-864,875,-800,-309,-470,-261,-864,875,-800
4727,593,253,469,852,-47,1927,-1215,359,69,-1547,1085,-854,-285,-2,-128,-1547,1085,-854
4728,628,-112,514,115,-354,1989,-1021,387,117,-2134,1148,-804,-368,215,-10,-2134,1148,-804
